FamilyID,SNR_dB,Metric,MetricLabel,MethodA,MethodB,MedianDelta_AminusB_Raw,RawMedianCI95_Low,RawMedianCI95_High,MedianDelta_Oriented,OrientedMedianCI95_Low,OrientedMedianCI95_High,P_Wilcoxon_Raw,RankBiserial,Seeds_A_Better,Seeds_B_Better,Seeds_Tied,P_Wilcoxon_Holm15,Significant_Holm15,P_Wilcoxon_Holm375,Significant_Holm375,OmnibusSignificant_Holm25,PrimaryPairwiseSignificant
10,10,SBR_dB,SBR,DAS,CF-DAS,-8.6712299201773,-8.93008577780825,-8.2787849044049,-8.6712299201773,-8.93008577780825,-8.2787849044049,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,DAS,SCF-DAS,-14.3021458969115,-14.6124402741282,-13.7220661119777,-14.3021458969115,-14.6124402741282,-13.7220661119777,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,DAS,DMAS,-3.6517185694672,-3.7801843194475,-3.38727298795165,-3.6517185694672,-3.7801843194475,-3.38727298795165,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,DAS,DS-DMAS,-5.37832756007845,-5.79844800318145,-4.9639627446341,-5.37832756007845,-5.79844800318145,-4.9639627446341,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,DAS,TR,0.688930000231499,0.63619499935105,0.766804624888348,0.688930000231499,0.63619499935105,0.766804624888348,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,CF-DAS,SCF-DAS,-5.63861665091965,-6.18079693561795,-4.98866746187325,-5.63861665091965,-6.18079693561795,-4.98866746187325,8.03109090704699e-10,-0.99843137254902,1,49,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,CF-DAS,DMAS,5.0769034652273,4.69409598636805,5.2593073235848,5.0769034652273,4.69409598636805,5.2593073235848,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,CF-DAS,DS-DMAS,3.2587170548611,2.8213612694658,3.65183947539565,3.2587170548611,2.8213612694658,3.65183947539565,8.03109090704699e-10,0.99843137254902,49,1,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,CF-DAS,TR,9.3643531939617,8.9422696703564,9.7539331526204,9.3643531939617,8.9422696703564,9.7539331526204,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,SCF-DAS,DMAS,10.5231328895499,10.2399677093188,10.8454676197305,10.5231328895499,10.2399677093188,10.8454676197305,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,SCF-DAS,DS-DMAS,8.8737227789553,8.61853004667935,9.13718538893745,8.8737227789553,8.61853004667935,9.13718538893745,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,SCF-DAS,TR,14.9155908488018,14.4677159071637,15.3969201354819,14.9155908488018,14.4677159071637,15.3969201354819,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,DMAS,DS-DMAS,-1.76185275816635,-2.05594936309455,-1.4735115148293,-1.76185275816635,-2.05594936309455,-1.4735115148293,9.06805772149548e-10,-0.995294117647059,1,49,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,DMAS,TR,4.29743987267475,4.2174037445523,4.40837359431855,4.29743987267475,4.2174037445523,4.40837359431855,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
10,10,SBR_dB,SBR,DS-DMAS,TR,6.11244188135725,5.50897775609345,6.5566948577065,6.11244188135725,5.50897775609345,6.5566948577065,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DAS,CF-DAS,-0.014564593311059,-0.0210760289236011,-0.00613547413586002,0.014564593311059,0.00613547413586002,0.0210760289236011,2.97929738350361e-05,0.67843137254902,40,10,0,5.95859476700722e-05,1,0.000625652450535758,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DAS,SCF-DAS,-0.26719964326315,-0.269891901626413,-0.262708069812081,0.26719964326315,0.262708069812081,0.269891901626413,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DAS,DMAS,-0.178514238544768,-0.183762116797462,-0.172243303136079,0.178514238544768,0.172243303136079,0.183762116797462,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DAS,DS-DMAS,-0.246645892936596,-0.250065820633223,-0.242466260861568,0.246645892936596,0.242466260861568,0.250065820633223,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DAS,TR,-0.016874171207665,-0.020279330884564,-0.0118944339571321,0.016874171207665,0.0118944339571321,0.020279330884564,3.64595328735412e-08,0.894901960784314,42,8,0,1.09378598620623e-07,1,1.13024551907978e-06,1,1,1
11,15,SI_NRMSE,SI-NRMSE,CF-DAS,SCF-DAS,-0.250817171578548,-0.262110167486614,-0.242670209205484,0.250817171578548,0.242670209205484,0.262110167486614,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,CF-DAS,DMAS,-0.158515238461892,-0.16848877485544,-0.153822107478912,0.158515238461892,0.153822107478912,0.16848877485544,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,CF-DAS,DS-DMAS,-0.228835056057374,-0.241510936660115,-0.222608906919016,0.228835056057374,0.222608906919016,0.241510936660115,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,CF-DAS,TR,-0.000915985016589016,-0.013596834059985,0.0081800164029,0.000915985016589016,-0.0081800164029,0.013596834059985,0.79809609638949,-0.0415686274509804,25,25,0,0.79809609638949,0,1,0,1,0
11,15,SI_NRMSE,SI-NRMSE,SCF-DAS,DMAS,0.08810132942902,0.080761302885937,0.0940760732634925,-0.08810132942902,-0.0940760732634925,-0.080761302885937,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,SCF-DAS,DS-DMAS,0.0199398851435445,0.018464747548931,0.0207695742685625,-0.0199398851435445,-0.0207695742685625,-0.018464747548931,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,SCF-DAS,TR,0.249986809195204,0.247987997518607,0.252013828514172,-0.249986809195204,-0.252013828514172,-0.247987997518607,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DMAS,DS-DMAS,-0.0706973069745965,-0.074065381298918,-0.062798887472035,0.0706973069745965,0.062798887472035,0.074065381298918,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DMAS,TR,0.161826309066568,0.15585899913511,0.167651243834153,-0.161826309066568,-0.167651243834153,-0.15585899913511,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
11,15,SI_NRMSE,SI-NRMSE,DS-DMAS,TR,0.230101109653725,0.227161118830035,0.232282786225623,-0.230101109653725,-0.232282786225623,-0.227161118830035,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,DAS,CF-DAS,0.0232134961026595,0.0143864071286765,0.030051383690387,0.0232134961026595,0.0143864071286765,0.030051383690387,5.0575330081551e-08,0.885490196078431,44,6,0,1.51725990244653e-07,1,1.51725990244653e-06,1,1,1
12,15,Correlation,Correlation,DAS,SCF-DAS,0.415231545764752,0.410045574766357,0.421897764145787,0.415231545764752,0.410045574766357,0.421897764145787,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,DAS,DMAS,0.22863027280736,0.224075125009283,0.235706162954981,0.22863027280736,0.224075125009283,0.235706162954981,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,DAS,DS-DMAS,0.37455322981901,0.370040504716645,0.378541800671196,0.37455322981901,0.370040504716645,0.378541800671196,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,DAS,TR,0.0143589830578466,0.00915901212666304,0.017355532866685,0.0143589830578466,0.00915901212666304,0.017355532866685,3.72595010780613e-07,0.825882352941177,41,9,0,7.45190021561225e-07,1,9.68747028029593e-06,1,1,1
12,15,Correlation,Correlation,CF-DAS,SCF-DAS,0.39379232911276,0.383855478842766,0.402725608716708,0.39379232911276,0.383855478842766,0.402725608716708,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,CF-DAS,DMAS,0.209124206610836,0.199977100967613,0.214004836236629,0.209124206610836,0.199977100967613,0.214004836236629,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,CF-DAS,DS-DMAS,0.351143759181202,0.340410575006263,0.36131684772773,0.351143759181202,0.340410575006263,0.36131684772773,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,CF-DAS,TR,-0.00969653125764747,-0.019324294352667,0.00247672762153195,-0.00969653125764747,-0.019324294352667,0.00247672762153195,0.0043370828429132,-0.463529411764706,20,30,0,0.0043370828429132,1,0.0650562426436981,0,1,1
12,15,Correlation,Correlation,SCF-DAS,DMAS,-0.185045880728808,-0.195363065427601,-0.174865369268377,-0.185045880728808,-0.195363065427601,-0.174865369268377,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,SCF-DAS,DS-DMAS,-0.0424225729802165,-0.045373726833692,-0.0397843909099275,-0.0424225729802165,-0.045373726833692,-0.0397843909099275,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,SCF-DAS,TR,-0.404207319302408,-0.409987201853909,-0.400641483151919,-0.404207319302408,-0.409987201853909,-0.400641483151919,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,DMAS,DS-DMAS,0.147559718341988,0.135614625603087,0.154786639622913,0.147559718341988,0.135614625603087,0.154786639622913,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,DMAS,TR,-0.216692977359906,-0.229941213113718,-0.20982366350717,-0.216692977359906,-0.229941213113718,-0.20982366350717,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
12,15,Correlation,Correlation,DS-DMAS,TR,-0.362897084741337,-0.369090227112177,-0.356770533633481,-0.362897084741337,-0.369090227112177,-0.356770533633481,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DAS,CF-DAS,-0.225789197486233,-0.233003891432896,-0.216254992876058,-0.225789197486233,-0.233003891432896,-0.216254992876058,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DAS,SCF-DAS,-0.251234516719017,-0.257640802317767,-0.244668444508658,-0.251234516719017,-0.257640802317767,-0.244668444508658,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DAS,DMAS,0.154393593307716,0.146994505824965,0.164990760393441,0.154393593307716,0.146994505824965,0.164990760393441,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DAS,DS-DMAS,-0.226683874703958,-0.233087240159603,-0.221046198724951,-0.226683874703958,-0.233087240159603,-0.221046198724951,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DAS,TR,0.00352333555587298,-0.004331125172018,0.00961562188571707,0.00352333555587298,-0.004331125172018,0.00961562188571707,0.896313841068174,0.0211764705882353,27,23,0,0.896313841068174,0,1,0,1,0
13,15,SSIM,SSIM,CF-DAS,SCF-DAS,-0.026719082926072,-0.0276810085502704,-0.0251268007548461,-0.026719082926072,-0.0276810085502704,-0.0251268007548461,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,CF-DAS,DMAS,0.386245772035108,0.36513410417064,0.401900850588648,0.386245772035108,0.36513410417064,0.401900850588648,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,CF-DAS,DS-DMAS,-0.00214344398493699,-0.00327731288011651,-0.000195067720838937,-0.00214344398493699,-0.00327731288011651,-0.000195067720838937,0.097815558211496,-0.269019607843137,18,32,0,0.195631116422992,0,1,0,1,0
13,15,SSIM,SSIM,CF-DAS,TR,0.227996504920487,0.226119967637905,0.228968622000188,0.227996504920487,0.226119967637905,0.228968622000188,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,SCF-DAS,DMAS,0.41454251401641,0.391806756255732,0.428030665470803,0.41454251401641,0.391806756255732,0.428030665470803,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,SCF-DAS,DS-DMAS,0.0248928321043355,0.0238941035450845,0.0262165155881765,0.0248928321043355,0.0238941035450845,0.0262165155881765,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,SCF-DAS,TR,0.253858383288616,0.252007688010665,0.255453414081589,0.253858383288616,0.252007688010665,0.255453414081589,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DMAS,DS-DMAS,-0.392073115924222,-0.402432826963363,-0.368094006295012,-0.392073115924222,-0.402432826963363,-0.368094006295012,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DMAS,TR,-0.156807437104807,-0.175660900437429,-0.144651877771565,-0.156807437104807,-0.175660900437429,-0.144651877771565,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
13,15,SSIM,SSIM,DS-DMAS,TR,0.228790627437382,0.226559883357804,0.230626584025416,0.228790627437382,0.226559883357804,0.230626584025416,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DAS,CF-DAS,1.08738022163048,1.03000465300955,1.12215050400068,1.08738022163048,1.03000465300955,1.12215050400068,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DAS,SCF-DAS,1.83117187173729,1.80527938770445,1.86865445511774,1.83117187173729,1.80527938770445,1.86865445511774,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DAS,DMAS,1.4861168734969,1.44475131062577,1.53819984145342,1.4861168734969,1.44475131062577,1.53819984145342,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DAS,DS-DMAS,1.75244959526632,1.72261167485368,1.78382443260875,1.75244959526632,1.72261167485368,1.78382443260875,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DAS,TR,-0.13237528422217,-0.16755234577822,-0.10362787359234,-0.13237528422217,-0.16755234577822,-0.10362787359234,6.75946987393381e-09,-0.941960784313726,6,44,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,CF-DAS,SCF-DAS,0.743299090065477,0.724296295499875,0.777924853548241,0.743299090065477,0.724296295499875,0.777924853548241,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,CF-DAS,DMAS,0.407465600032296,0.381724960133278,0.420034284464393,0.407465600032296,0.381724960133278,0.420034284464393,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,CF-DAS,DS-DMAS,0.656725475404103,0.640293995495129,0.706491997070531,0.656725475404103,0.640293995495129,0.706491997070531,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,CF-DAS,TR,-1.2252869271591,-1.26055022107703,-1.19497366786329,-1.2252869271591,-1.26055022107703,-1.19497366786329,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,SCF-DAS,DMAS,-0.339206161452306,-0.362341427930139,-0.315368643300457,-0.339206161452306,-0.362341427930139,-0.315368643300457,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,SCF-DAS,DS-DMAS,-0.079973782112704,-0.084370284316507,-0.0782534390103795,-0.079973782112704,-0.084370284316507,-0.0782534390103795,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,SCF-DAS,TR,-1.97514691469428,-1.9855345772917,-1.96559757626327,-1.97514691469428,-1.9855345772917,-1.96559757626327,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DMAS,DS-DMAS,0.270275415275755,0.23749677705729,0.280581757509168,0.270275415275755,0.23749677705729,0.280581757509168,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DMAS,TR,-1.62230258618953,-1.65592364750146,-1.60948194084946,-1.62230258618953,-1.65592364750146,-1.60948194084946,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
14,15,CNR,CNR,DS-DMAS,TR,-1.89333164202464,-1.90132517264457,-1.88683699207426,-1.89333164202464,-1.90132517264457,-1.88683699207426,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DAS,CF-DAS,-8.58948807534605,-8.8634831755762,-8.1653108054442,-8.58948807534605,-8.8634831755762,-8.1653108054442,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DAS,SCF-DAS,-13.9648021226726,-14.1712652536935,-13.1945610144893,-13.9648021226726,-14.1712652536935,-13.1945610144893,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DAS,DMAS,-3.48976633742555,-3.6181918323465,-3.2598562766306,-3.48976633742555,-3.6181918323465,-3.2598562766306,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DAS,DS-DMAS,-5.0839577524371,-5.4433393144806,-4.6340047407108,-5.0839577524371,-5.4433393144806,-4.6340047407108,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DAS,TR,0.799938787476949,0.7281585834433,0.897592410561099,0.799938787476949,0.7281585834433,0.897592410561099,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,CF-DAS,SCF-DAS,-5.1590672976843,-5.7802835438357,-4.6780564484278,-5.1590672976843,-5.7802835438357,-4.6780564484278,8.03109090704699e-10,-0.99843137254902,1,49,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,CF-DAS,DMAS,5.18003734092195,4.7918089456605,5.32484152448645,5.18003734092195,4.7918089456605,5.32484152448645,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,CF-DAS,DS-DMAS,3.4817974348989,3.07569578914365,3.90605518370205,3.4817974348989,3.07569578914365,3.90605518370205,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,CF-DAS,TR,9.4559364990577,8.9447050882243,9.7789588431992,9.4559364990577,8.9447050882243,9.7789588431992,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,SCF-DAS,DMAS,10.3521300846615,9.99600228845155,10.6300161125845,10.3521300846615,9.99600228845155,10.6300161125845,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,SCF-DAS,DS-DMAS,8.67319359277935,8.4182296306193,9.0439278058892,8.67319359277935,8.4182296306193,9.0439278058892,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,SCF-DAS,TR,14.6639568877661,14.1322950301225,15.071380089859,14.6639568877661,14.1322950301225,15.071380089859,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DMAS,DS-DMAS,-1.58050751435275,-1.85287390326265,-1.387940482214,-1.58050751435275,-1.85287390326265,-1.387940482214,1.08724490615788e-09,-0.990588235294118,1,49,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DMAS,TR,4.23144649572595,4.1687481295696,4.3715294090595,4.23144649572595,4.1687481295696,4.3715294090595,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
15,15,SBR_dB,SBR,DS-DMAS,TR,5.9002541704146,5.40657152888365,6.35965955523155,5.9002541704146,5.40657152888365,6.35965955523155,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DAS,CF-DAS,-0.015545899263934,-0.021531003491182,-0.00671876911434699,0.015545899263934,0.00671876911434699,0.021531003491182,1.3688319850648e-05,0.706666666666667,40,10,0,2.73766397012961e-05,1,0.000301143036714257,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DAS,SCF-DAS,-0.267808005531917,-0.270150835284519,-0.264478132102824,0.267808005531917,0.264478132102824,0.270150835284519,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DAS,DMAS,-0.181104746679385,-0.186367031125437,-0.175406705726429,0.181104746679385,0.175406705726429,0.186367031125437,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DAS,DS-DMAS,-0.247981928916018,-0.25107401584676,-0.244194006598326,0.247981928916018,0.244194006598326,0.25107401584676,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DAS,TR,-0.0181014391402285,-0.021408070190187,-0.0136312568168,0.0181014391402285,0.0136312568168,0.021408070190187,1.77422156320191e-08,0.915294117647059,43,7,0,5.32266468960572e-08,1,6.03235331488649e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,CF-DAS,SCF-DAS,-0.250272195213399,-0.261786382531418,-0.242642513424564,0.250272195213399,0.242642513424564,0.261786382531418,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,CF-DAS,DMAS,-0.159783057355328,-0.17029096632936,-0.15540938078141,0.159783057355328,0.15540938078141,0.17029096632936,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,CF-DAS,DS-DMAS,-0.229158940888105,-0.241668911537961,-0.222120642387048,0.229158940888105,0.222120642387048,0.241668911537961,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,CF-DAS,TR,-0.00138507949348549,-0.0136285664591531,0.00849682945384393,0.00138507949348549,-0.00849682945384396,0.0136285664591531,0.85826305868328,-0.0290196078431373,27,23,0,0.85826305868328,0,1,0,1,0
16,20,SI_NRMSE,SI-NRMSE,SCF-DAS,DMAS,0.086184476568047,0.079079651427848,0.0914503535376751,-0.086184476568047,-0.0914503535376751,-0.0790796514278481,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,SCF-DAS,DS-DMAS,0.0192618232748725,0.0182861814219756,0.020050668054173,-0.0192618232748725,-0.020050668054173,-0.0182861814219756,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,SCF-DAS,TR,0.249229301224812,0.247849412582455,0.25136900461171,-0.249229301224812,-0.25136900461171,-0.247849412582455,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DMAS,DS-DMAS,-0.069441972925249,-0.0726710185105725,-0.060982331629073,0.069441972925249,0.060982331629073,0.0726710185105725,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DMAS,TR,0.163953664816493,0.15729469112351,0.169518394009084,-0.163953664816493,-0.169518394009084,-0.15729469112351,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
16,20,SI_NRMSE,SI-NRMSE,DS-DMAS,TR,0.229915384897271,0.227623636848937,0.23250855774106,-0.229915384897271,-0.23250855774106,-0.227623636848937,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,DAS,CF-DAS,0.0242140333914225,0.015217219655956,0.030901263846586,0.0242140333914225,0.015217219655956,0.030901263846586,3.45132195883368e-08,0.896470588235294,44,6,0,1.03539658765011e-07,1,1.10442302682678e-06,1,1,1
