Replicate,MorphologySeed,Family,Acquisition,AcquisitionLabel,Channels,CenterFrequency_MHz,FractionalBandwidth_percent,Method,Segments,BranchPoints,TerminalPoints,CMean_mps,CStd_mps,RhoMean_kgm3,RhoStd_kgm3,Corr_C_Rho,AchievedSNR_dB,Raw_NRMSE,SI_NRMSE,Correlation,SSIM,CNR,SBR_dB,ScaleFactor,Signal_RMS,Background_RMS,CenterlineRecall,MeanSegmentContinuity,MedianSegmentContinuity,BranchPointRecovery,TerminalBranchRecovery,LowFluenceTerminalRecovery,HighFluenceTerminalRecovery,VesselToClutterRatio_dB,Runtime_s,RuntimeDefinition,ReconstructionPhysicsModel,FiniteApertureTreatment
1,101,fluence,A1_reference,"128 ch, 2 MHz",128,2,80,TR,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003158356,0.808932794195776,0.746502296146191,0.678780206162457,0.733135623822471,1.79691172840881,15.1615946434442,1.88086889615612,0.155642576681337,0.0271674377000114,0.895454545454546,0.895454545454545,1,0.952380952380952,0.91304347826087,0.916666666666667,0.909090909090909,NaN,62.7440202,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
1,101,fluence,A2_N96,"96 ch, 2 MHz",96,2,80,DAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003079985,0.984449306027836,0.712457407611233,0.712606034745975,0.77666957342226,1.63747763816946,16.6048241932299,31.4045094962868,0.0105075323763306,0.00155331496795642,0.801515151515152,0.801515151515152,1,0.857142857142857,0.695652173913043,0.5,0.909090909090909,NaN,0.0856792,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A2_N96,"96 ch, 2 MHz",96,2,80,CF-DAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003079985,0.998654392112372,0.800246895881054,0.606371657858901,0.879757740266207,0.826327385991959,18.1010250807838,266.922443615506,0.00114431565152833,0.000142394948894406,0.51969696969697,0.51969696969697,0.666666666666667,0.523809523809524,0.434782608695652,0.25,0.636363636363636,NaN,0.0860357,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A2_N96,"96 ch, 2 MHz",96,2,80,SCF-DAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003079985,0.999907207357387,0.951137905730013,0.318597758341834,0.874584236833784,0.526889997251299,14.7077250741441,1026.96384276406,0.000121606203570904,2.23650295702847e-05,0.412121212121212,0.412121212121212,0.433333333333333,0.380952380952381,0.434782608695652,0.25,0.636363636363636,NaN,0.1117872,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A2_N96,"96 ch, 2 MHz",96,2,80,DMAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003079985,0.997615034492013,0.854870265094265,0.517106714422676,0.509252729505775,0.862964117322505,14.7100045482728,112.504947636594,0.00197590741920029,0.000363300808639391,0.61969696969697,0.61969696969697,0.766666666666667,0.666666666666667,0.608695652173913,0.5,0.727272727272727,NaN,0.1348413,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A2_N96,"96 ch, 2 MHz",96,2,80,DS-DMAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003079985,0.999414237377989,0.927061292143487,0.352178027508771,0.843617878066804,0.499407920970133,15.0763804193403,239.525432407681,0.000691063394648182,0.000121814466695323,0.478787878787879,0.478787878787879,0.533333333333333,0.523809523809524,0.521739130434783,0.416666666666667,0.636363636363636,NaN,3.0680259,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A2_N96,"96 ch, 2 MHz",96,2,80,TR,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003079985,0.843940672117343,0.736238102844118,0.689556561164376,0.68307241398982,1.8187773909121,15.1875993652474,2.56157225485459,0.116907867255987,0.0203452846070839,0.875757575757576,0.875757575757576,1,0.904761904761905,0.869565217391304,0.833333333333333,0.909090909090909,NaN,62.4453182,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
1,101,fluence,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000001699886,0.989240725897998,0.717011386010363,0.706869855773865,0.795669969576799,1.46781166721423,18.1607485434046,44.8991747164777,0.00764773411871151,0.00094513828075601,0.921212121212121,0.921212121212121,1,0.952380952380952,0.91304347826087,0.833333333333333,1,NaN,0.1439483,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,CF-DAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000001699886,0.999229624581898,0.784547308775828,0.623541056758027,0.887304057941872,0.757595957931261,21.1937625989909,498.780326062078,0.000691155409284392,6.02403631662846e-05,0.584848484848485,0.584848484848485,0.7,0.666666666666667,0.521739130434783,0.416666666666667,0.636363636363636,NaN,0.1444874,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,SCF-DAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000001699886,0.999945739128989,0.960206988286585,0.285194721870371,0.886971862710109,0.351739175584756,18.6411995927491,1437.08559435074,9.95723579339525e-05,1.16433730398589e-05,0.348484848484849,0.348484848484849,0.3,0.333333333333333,0.304347826086957,0.25,0.363636363636364,NaN,0.1786864,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DMAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000001699886,0.998500384222788,0.843923881301915,0.536875603187373,0.542516673929905,0.791211676181744,16.4153871679993,191.553508400048,0.00129806193757365,0.000196121884252115,0.737878787878788,0.737878787878788,1,0.80952380952381,0.739130434782609,0.5,1,NaN,0.2088756,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DS-DMAS,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000001699886,0.999626947538072,0.91933082409627,0.374215265575191,0.862882718575729,0.460186601808376,17.6708086649168,414.614526400447,0.000467188744854726,6.10874418043331e-05,0.592424242424242,0.592424242424243,0.666666666666667,0.666666666666667,0.652173913043478,0.333333333333333,1,NaN,5.3743762,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,fluence,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,TR,44,21,23,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000001699886,0.855167754969334,0.758028830275202,0.664700906025779,0.719951623155504,1.59600848117951,16.1853094123918,2.54413834777733,0.116353059476873,0.018051460144513,0.992424242424242,0.992424242424243,1,1,1,1,1,NaN,61.0504723,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
1,101,sparse,A1_reference,"128 ch, 2 MHz",128,2,80,DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.999999564903,0.983725813091095,0.699170407976917,0.721451062887179,0.855085075739974,1.60434462440878,19.3943369227708,31.1588180428313,0.0116811902357118,0.00125247841664235,0.955555555555556,0.955555555555555,1,1,1,NaN,NaN,NaN,0.1443987,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A1_reference,"128 ch, 2 MHz",128,2,80,CF-DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.999999564903,0.998336637071919,0.740494571657288,0.674606000196479,0.926513529868433,0.841861872738082,23.5866535791986,271.26402835115,0.00147313053248405,9.74784358758671e-05,0.591111111111111,0.591111111111111,0.666666666666667,0.714285714285714,0.375,NaN,NaN,NaN,0.1496817,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A1_reference,"128 ch, 2 MHz",128,2,80,SCF-DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.999999564903,0.999676295759977,0.942647450550784,0.33375357511477,0.930259960812734,0.310933410832507,31.0064141928655,343.745055283596,0.000624767275710319,1.75953359860629e-05,0.337777777777778,0.337777777777778,0.333333333333333,0.428571428571429,0.375,NaN,NaN,NaN,0.1787508,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A1_reference,"128 ch, 2 MHz",128,2,80,DMAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.999999564903,0.996868929070234,0.813427616332232,0.578889735105277,0.742284368531417,0.790579441425235,20.9336524777049,107.724542686636,0.00295526913508875,0.000265408247381163,0.822222222222222,0.822222222222222,0.933333333333333,0.857142857142857,0.875,NaN,NaN,NaN,0.1953443,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A1_reference,"128 ch, 2 MHz",128,2,80,DS-DMAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.999999564903,0.998637929774948,0.875668644332336,0.47227984026464,0.918446499395869,0.552992461994883,23.0603819236282,170.828431160806,0.00164503395426397,0.000115652698422659,0.684444444444444,0.684444444444445,0.733333333333333,0.857142857142857,0.625,NaN,NaN,NaN,2.4472218,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A1_reference,"128 ch, 2 MHz",128,2,80,TR,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.999999564903,0.780940862110277,0.709274038108713,0.71291662362751,0.811013832212847,1.85677797070289,18.194135045966,1.86425199378888,0.1848043321222,0.0227512569475942,0.982222222222222,0.982222222222222,1,1,1,NaN,NaN,NaN,23.17284,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
1,101,sparse,A2_N96,"96 ch, 2 MHz",96,2,80,DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003012458,0.983699890936751,0.69912033366266,0.72120660172206,0.848713531477358,1.60181547125959,19.3882191447514,31.1131897575844,0.011698415156513,0.00125520908060549,0.964444444444444,0.964444444444444,1,1,1,NaN,NaN,NaN,0.106821,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A2_N96,"96 ch, 2 MHz",96,2,80,CF-DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003012458,0.99832955255109,0.740817874907571,0.674241674745307,0.926503469652043,0.839491174941156,23.5972655293934,269.825465547067,0.00148074092264594,9.78623865276321e-05,0.591111111111111,0.591111111111111,0.666666666666667,0.714285714285714,0.375,NaN,NaN,NaN,0.1071206,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A2_N96,"96 ch, 2 MHz",96,2,80,SCF-DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003012458,0.999677639074665,0.939699244441353,0.341934680002325,0.93000221457692,0.322312824318872,30.6687877867102,362.39746578916,0.000606033061311767,1.77442205892295e-05,0.422222222222222,0.422222222222222,0.4,0.571428571428571,0.5,NaN,NaN,NaN,0.1340504,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A2_N96,"96 ch, 2 MHz",96,2,80,DMAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003012458,0.996960514323457,0.821907775438578,0.572053956758081,0.648493259720742,0.769408792473468,20.9876682480776,106.410946946387,0.00293713523158337,0.000262144367244491,0.826666666666667,0.826666666666667,0.933333333333333,0.857142857142857,0.875,NaN,NaN,NaN,0.1581966,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A2_N96,"96 ch, 2 MHz",96,2,80,DS-DMAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003012458,0.998723639096299,0.88472456631502,0.455057414723562,0.904836569457802,0.520389567781999,23.4423629502424,169.827450376201,0.0016128775604748,0.000108513370261138,0.675555555555556,0.675555555555556,0.733333333333333,0.857142857142857,0.625,NaN,NaN,NaN,3.013806,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A2_N96,"96 ch, 2 MHz",96,2,80,TR,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,20.0000003012458,0.820173610471294,0.693868004076873,0.727847261390524,0.771177036417005,1.93942384259109,18.2742459665141,2.54631714036945,0.139101821697944,0.0169676039798148,0.982222222222222,0.982222222222222,1,1,1,NaN,NaN,NaN,62.2216242,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
1,101,sparse,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.9999999425606,0.989363602161635,0.716616797397159,0.7029126995483,0.856923379718972,1.30445363917903,21.3251944071519,45.4744148002972,0.00822986968229416,0.0007065342799243,0.986666666666667,0.986666666666667,1,1,1,NaN,NaN,NaN,0.1230985,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,CF-DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.9999999425606,0.999120379455903,0.748655831702657,0.663991323686336,0.934111757114783,0.772373882792098,26.424793733737,499.383041426416,0.000821018055498188,3.91843837793305e-05,0.671111111111111,0.671111111111111,0.8,0.857142857142857,0.5,NaN,NaN,NaN,0.1233474,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,SCF-DAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.9999999425606,0.999885217103806,0.961556136721721,0.275736794851196,0.933517329243915,0.243235273780256,30.2100215344761,656.514963170969,0.00026807527552272,8.2747652943986e-06,0.191111111111111,0.191111111111111,0,0.142857142857143,0.25,NaN,NaN,NaN,0.1540915,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DMAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.9999999425606,0.998379028017245,0.840684916695706,0.544257583971434,0.693951268923307,0.710502316705064,20.530929811711,180.554632766835,0.00160679723907523,0.000151152239529644,0.782222222222222,0.782222222222222,1,0.857142857142857,0.625,NaN,NaN,NaN,0.1910468,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DS-DMAS,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.9999999425606,0.99943363117145,0.912584822644195,0.398601442782899,0.923983517753397,0.423445599741628,23.5674988790213,294.777230332238,0.000817664648996314,5.42250895459345e-05,0.64,0.64,0.666666666666667,0.714285714285714,0.625,NaN,NaN,NaN,5.9819551,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
1,101,sparse,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,TR,15,7,8,1500.00510345234,14.9547280293641,1000.00000651512,10.0000059310023,0.243863971725117,19.9999999425606,0.837324896111672,0.70964574238386,0.712157625267964,0.787405034773356,1.73451377301302,19.5656980282123,2.70847577120432,0.131719038290801,0.0138472537203047,1,1,1,1,1,NaN,NaN,NaN,62.5990792,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
2,202,cluttered,A1_reference,"128 ch, 2 MHz",128,2,80,DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000001596691,0.987385529178921,0.712598420684579,0.713763573747212,0.737468736819706,1.87612046704402,16.3872113967494,38.7600863008391,0.00887572144802824,0.00134537419745576,0.973809523809524,0.973809523809524,1,1,0.933333333333333,NaN,NaN,8.2189429558696,0.1416783,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A1_reference,"128 ch, 2 MHz",128,2,80,CF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000001596691,0.999168558148509,0.832531522046632,0.558362054340038,0.850792192085429,0.809281152536723,17.9064918173622,368.760140068494,0.000808484868347458,0.000102883873125861,0.730952380952381,0.730952380952381,0.866666666666667,0.846153846153846,0.6,NaN,NaN,16.0793904626912,0.142044,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A1_reference,"128 ch, 2 MHz",128,2,80,SCF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000001596691,0.999952532489597,0.976306360904523,0.223844004850452,0.85197965416445,0.427431741087094,11.6457568202292,986.006109106671,8.58305415216967e-05,2.24571175132409e-05,0.333333333333333,0.333333333333333,0.3,0.538461538461538,0.4,NaN,NaN,12.8278390935519,0.1766692,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A1_reference,"128 ch, 2 MHz",128,2,80,DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000001596691,0.998471741747689,0.882659409626253,0.466442013853431,0.49403978617033,0.792143744340209,14.3720317636065,144.160525424697,0.001477726029269,0.00028248301184775,0.826190476190476,0.826190476190476,1,0.923076923076923,0.8,NaN,NaN,9.21731241219634,0.2081591,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A1_reference,"128 ch, 2 MHz",128,2,80,DS-DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000001596691,0.999526168243019,0.925059370927874,0.357510302134029,0.828358083762674,0.580265808122567,14.0994728643599,304.036271956508,0.000561006246053832,0.000110660863145555,0.614285714285714,0.614285714285714,0.7,0.846153846153846,0.533333333333333,NaN,NaN,7.62723149182626,5.3430656,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A1_reference,"128 ch, 2 MHz",128,2,80,TR,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000001596691,0.802991415603067,0.730491518345341,0.698995390657077,0.70383101870351,1.83136627012531,15.5694308211301,1.95405750891953,0.165071856452122,0.0274916935685571,0.992857142857143,0.992857142857143,1,1,1,NaN,NaN,7.53732539773999,56.1710431,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
2,202,cluttered,A2_N96,"96 ch, 2 MHz",96,2,80,DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000000081619,0.987398532253137,0.714126641548748,0.713013704412603,0.726841120432696,1.87328081160295,16.3383666235082,38.6262035551944,0.00887154918200192,0.00135232517618068,0.973809523809524,0.973809523809524,1,1,0.933333333333333,NaN,NaN,8.18126936909472,0.1047405,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A2_N96,"96 ch, 2 MHz",96,2,80,CF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000000081619,0.999169748960395,0.833884137967521,0.556528516633871,0.850477192208296,0.808010888204129,17.8106333008929,366.573545379404,0.000808097546794041,0.000103975764745458,0.704761904761905,0.704761904761905,0.866666666666667,0.769230769230769,0.533333333333333,NaN,NaN,15.8329263799498,0.1050731,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A2_N96,"96 ch, 2 MHz",96,2,80,SCF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000000081619,0.999956013758949,0.978558653213116,0.21438682734038,0.851616779390248,0.434405472576485,10.6315287782119,963.980774622973,7.73209345114439e-05,2.27363452525693e-05,0.326190476190476,0.326190476190476,0.3,0.461538461538462,0.466666666666667,NaN,NaN,9.94090049218771,0.1307594,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A2_N96,"96 ch, 2 MHz",96,2,80,DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000000081619,0.998628697256072,0.902663814941708,0.441577407707536,0.39277866461782,0.739691653388085,13.9943629921338,134.64342530351,0.00141981147366909,0.000283473543032732,0.776190476190476,0.776190476190476,0.933333333333333,0.923076923076923,0.666666666666667,NaN,NaN,8.72467071086105,0.1566009,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A2_N96,"96 ch, 2 MHz",96,2,80,DS-DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000000081619,0.999627558109944,0.946502134107821,0.301084826575278,0.804191661822869,0.488867296033657,13.4746547446761,279.148380725841,0.000501710271210609,0.000106345778523701,0.573809523809524,0.573809523809524,0.6,0.692307692307692,0.6,NaN,NaN,7.09819774690244,3.0001469,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A2_N96,"96 ch, 2 MHz",96,2,80,TR,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,20.0000000081619,0.836133646719246,0.712698303897598,0.717586089416031,0.641045124689522,1.96206486615673,15.5031956458188,2.65478666052946,0.125424469526913,0.0210485648901635,0.992857142857143,0.992857142857143,1,1,1,NaN,NaN,8.06055623138779,60.8665146,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
2,202,cluttered,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999999650369,0.991672040851431,0.740252625130499,0.680848420098633,0.739782672435315,1.56233661127615,17.7788976624961,54.0004154158976,0.00637845698454253,0.000823703190040929,0.990476190476191,0.990476190476191,1,1,1,NaN,NaN,8.90964648891266,0.2173124,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,CF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999999650369,0.999536310516944,0.850619814454029,0.526918992754411,0.860702845300915,0.717633014266761,21.1176851262405,595.825459255435,0.00051155662390702,4.49789648373953e-05,0.802380952380952,0.802380952380952,0.933333333333333,0.923076923076923,0.8,NaN,NaN,14.3538981041811,0.2177648,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,SCF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999999650369,0.99996788730057,0.973781408470273,0.22981807551047,0.860960539251745,0.322418338435731,18.8537255847309,1611.03049651942,7.60565780172448e-05,8.67861659015118e-06,0.45952380952381,0.45952380952381,0.5,0.692307692307692,0.6,NaN,NaN,8.69288747786679,0.2508403,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999999650369,0.999144639678261,0.913878133881562,0.416060462749722,0.489578170247778,0.613556757622994,16.5479634378998,192.279768347935,0.00103270767358759,0.00015366651151732,0.79047619047619,0.790476190476191,0.933333333333333,0.769230769230769,0.8,NaN,NaN,7.9520531839788,0.2850674,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,DS-DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999999650369,0.999724077903437,0.946937373618856,0.303287826755068,0.843377174931441,0.403013613876695,17.7206773102382,373.966857480347,0.000454227127548398,5.90526242771536e-05,0.602380952380952,0.602380952380952,0.666666666666667,0.769230769230769,0.666666666666667,NaN,NaN,8.9032893117588,5.4196308,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,cluttered,A3_fc3MHz,"128 ch, 3 MHz",128,3,80,TR,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999999650369,0.859514109201797,0.745062905283644,0.681612875538655,0.690437357503221,1.57360575648879,17.065178857168,2.79714809872016,0.116926110897294,0.0163927781676855,0.995238095238095,0.995238095238095,1,1,1,NaN,NaN,7.88399631882537,62.4243841,actual_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
2,202,dense,A1_reference,"128 ch, 2 MHz",128,2,80,DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999998192774,0.987107285420687,0.708580513010467,0.716986473180189,0.75755903856272,1.87614926655618,16.2579451331384,38.3637383074889,0.00898952590335644,0.00138305525623532,0.971428571428571,0.971428571428571,1,1,0.933333333333333,NaN,NaN,NaN,0.1474858,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,dense,A1_reference,"128 ch, 2 MHz",128,2,80,CF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999998192774,0.999142673422103,0.829706410377199,0.562197755654854,0.869935420793665,0.807897162202419,18.0460164056437,363.095755475451,0.000827980958227314,0.000103685858710395,0.726190476190476,0.726190476190476,0.866666666666667,0.846153846153846,0.6,NaN,NaN,NaN,0.1477863,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,dense,A1_reference,"128 ch, 2 MHz",128,2,80,SCF-DAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999998192774,0.999942501598121,0.964107799004721,0.271073134613773,0.870048281706107,0.44208294117456,14.3794836100009,1225.58915425719,9.88778003028289e-05,1.88853316403693e-05,0.411904761904762,0.411904761904762,0.466666666666667,0.615384615384615,0.466666666666667,NaN,NaN,NaN,0.1788086,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,dense,A1_reference,"128 ch, 2 MHz",128,2,80,DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999998192774,0.998395325943175,0.877909007553254,0.475491449135641,0.504005143357623,0.798218569268541,14.8244314072295,142.492935149135,0.00155194856836949,0.000281614981082667,0.830952380952381,0.830952380952381,1,0.923076923076923,0.8,NaN,NaN,NaN,0.2114178,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
2,202,dense,A1_reference,"128 ch, 2 MHz",128,2,80,DS-DMAS,28,13,15,1499.57390309705,17.7700274021683,999.827482284771,14.227702178824,0.411901033818716,19.9999998192774,0.999493742710562,0.919346476245451,0.371655049570552,0.84551397220541,0.591048802296501,14.8178955168609,305.354037932513,0.000596933392990787,0.000108400453362052,0.654761904761905,0.654761904761905,0.766666666666667,0.923076923076923,0.6,NaN,NaN,NaN,5.2657498,shared_delay_plus_weighting,scalar_c_1500,physical_element_centres
